chr1	11111	-1	0	0
chr1	11116	+1	0	0
chr1	11117	-1	0	0
chr1	11118	+1	0	0
chr1	11119	-1	0	0
chr1	11121	+1	0	0
chr1	11122	-1	0	0
chr1	11129	+1	0	0
chr1	11130	-1	0	0
chr1	11149	+1	0	0
chr1	11150	-1	0	0
chr1	11157	+1	0	0
chr1	11158	-1	0	0
chr1	11163	+1	0	0
chr1	11164	-1	0	0
chr1	11167	+1	0	0
chr1	11168	-1	0	0
chr1	11184	+1	0	0
chr1	11185	-1	0	0
chr1	11200	+1	0	0
chr1	11201	-1	0	0
chr1	11210	+1	0	0
chr1	11211	-1	0	0
chr1	11226	+1	0	0
chr1	11227	-1	0	0
chr1	11239	+1	0	0
chr1	11240	-1	0	0
chr1	11284	+1	0	0
chr1	11285	-1	0	0
chr1	11297	+1	0	0
chr1	11298	-1	0	0
chr1	11300	+1	0	0
chr1	11301	-1	0	0
chr1	11343	+1	0	0
chr1	11344	-1	0	0
chr1	11346	+1	0	0
chr1	11347	-1	0	0
chr1	11404	+1	0	0
chr1	11405	-1	0	0
chr1	11434	+1	0	0
chr1	11435	-1	0	0
chr1	11461	+1	0	0
chr1	11462	-1	0	0
chr1	11480	+1	0	0
chr1	11481	-1	0	0
chr1	11763	+1	0	0
chr1	11764	-1	0	0
chr1	11781	+1	0	0
chr1	11782	-1	0	0
chr1	11792	+1	0	0
chr1	11793	-1	0	0
chr1	11827	+1	0	0
chr1	11828	-1	0	0
chr1	11842	+1	0	0
chr1	11843	-1	0	0
chr1	11868	+1	0	0
chr1	11869	-1	0	0
chr1	11879	+1	0	0
chr1	11880	-1	0	0
chr1	11946	+1	1	1
chr1	11947	-1	0	0
chr1	11960	+1	1	1
chr1	11961	-1	0	0
chr1	12265	+1	0	0
chr1	12266	-1	0	0
chr1	12271	+1	0	0
chr1	12272	-1	0	0
chr1	12278	+1	0	0
chr1	12279	-1	0	0
chr1	12305	+1	0	0
chr1	12306	-1	0	0
chr1	12318	+1	0	0
chr1	12319	-1	0	0
chr1	12331	+1	0	0
chr1	12332	-1	0	0
chr1	12355	+1	0	0
chr1	12356	-1	0	0
chr1	12426	+1	0	0
chr1	12427	-1	0	0
chr1	12506	+1	0	0
chr1	12507	-1	0	0
chr1	12521	+1	0	0
chr1	12522	-1	0	0
chr1	12558	+1	0	0
chr1	12559	-1	0	0
chr1	12586	+1	0	0
chr1	12587	-1	0	0
chr1	12672	+1	0	0
chr1	12673	-1	0	1
chr1	12675	+1	0	0
chr1	12676	-1	0	1
chr1	12679	+1	0	0
chr1	12680	-1	1	1
chr1	12754	+1	1	1
chr1	12755	-1	2	2
chr1	12757	+1	0	1
chr1	12758	-1	2	2
chr1	12773	+1	1	1
chr1	12774	-1	0	0
chr1	12779	+1	0	0
chr1	12780	-1	0	0
chr1	12782	+1	0	0
chr1	12783	-1	0	0
chr1	12807	+1	0	0
chr1	12808	-1	0	0
chr1	12867	+1	0	0
chr1	12868	-1	0	0
chr1	13079	+1	36	42
chr1	13080	-1	0	0
chr1	13216	+1	0	0
chr1	13217	-1	0	1
chr1	13283	+1	3	3
chr1	13284	-1	3	3
chr1	13302	+1	3	5
chr1	13303	-1	4	5
chr1	13417	+1	0	0
chr1	13418	-1	7	15
chr1	13503	+1	0	0
chr1	13504	-1	21	35
chr1	13528	+1	0	0
chr1	13529	-1	11	26
chr1	13537	+1	0	0
chr1	13538	-1	3	7
chr1	13644	+1	0	0
chr1	13645	-1	0	0
chr1	13667	+1	0	0
chr1	13668	-1	0	0
chr1	13693	+1	0	0
chr1	13694	-1	0	0
chr1	13750	+1	0	0
chr1	13751	-1	0	0
chr1	13756	+1	0	0
chr1	13757	-1	0	0
chr1	13823	+1	2	2
chr1	13824	-1	0	0
chr1	13828	+1	2	2
chr1	13829	-1	0	0
chr1	14062	+1	0	0
chr1	14063	-1	0	0
chr1	14179	+1	0	0
chr1	14180	-1	0	0
chr1	14349	+1	0	0
chr1	14350	-1	0	0
chr1	14354	+1	0	0
chr1	14355	-1	0	0
chr1	14435	+1	0	0
chr1	14436	-1	0	0
chr1	14469	+1	0	0
chr1	14470	-1	0	0
chr1	14486	+1	0	0
chr1	14487	-1	0	0
chr1	14521	+1	0	0
chr1	14522	-1	0	0
chr1	14553	+1	0	0
chr1	14554	-1	0	0
chr1	14589	+1	0	0
chr1	14590	-1	0	0
chr1	14653	+1	0	0
chr1	14654	-1	1	2
chr1	14699	+1	1	1
chr1	14700	-1	1	1
chr1	14710	+1	1	1
chr1	14711	-1	0	0
chr1	14716	+1	0	1
chr1	14717	-1	0	0
chr1	14741	+1	0	1
chr1	14742	-1	0	0
chr1	14747	+1	1	3
chr1	14748	-1	0	0
chr1	14773	+1	4	4
chr1	14774	-1	0	0
chr1	14775	+1	4	5
chr1	14776	-1	0	0
chr1	14791	+1	5	5
chr1	14792	-1	0	0
chr1	14888	+1	14	22
chr1	14889	-1	8	10
chr1	14947	+1	5	7
chr1	14948	-1	21	25
chr1	14954	+1	3	3
chr1	14955	-1	19	25
chr1	14975	+1	1	2
chr1	14976	-1	19	19
chr1	15004	+1	0	0
chr1	15005	-1	4	6
chr1	15028	+1	0	0
chr1	15029	-1	0	0
chr1	15045	+1	0	0
chr1	15046	-1	0	0
chr1	15085	+1	0	0
chr1	15086	-1	0	0
chr1	15089	+1	0	0
chr1	15090	-1	0	0
chr1	15171	+1	2	5
chr1	15172	-1	1	2
chr1	15189	+1	6	15
chr1	15190	-1	8	20
chr1	15207	+1	12	20
chr1	15208	-1	7	20
chr1	15239	+1	10	19
chr1	15240	-1	10	21
chr1	15339	+1	0	0
chr1	15340	-1	0	0
chr1	15380	+1	0	0
chr1	15381	-1	0	0
chr1	15389	+1	0	0
chr1	15390	-1	0	0
chr1	15398	+1	0	0
chr1	15399	-1	0	0
chr1	15417	+1	0	0
chr1	15418	-1	0	0
chr1	15513	+1	0	0
chr1	15514	-1	0	0
chr1	15526	+1	0	0
chr1	15527	-1	0	0
chr1	15643	+1	0	0
chr1	15644	-1	0	0
chr1	15720	+1	1	1
chr1	15721	-1	0	0
chr1	15749	+1	1	1
chr1	15750	-1	0	0
chr1	15769	+1	1	2
chr1	15770	-1	9	9
chr1	15789	+1	2	2
chr1	15790	-1	7	11
chr1	15834	+1	1	1
chr1	15835	-1	10	10
chr1	15849	+1	2	2
chr1	15850	-1	8	8
chr1	15865	+1	2	2
chr1	15866	-1	0	0
chr1	15882	+1	1	1
chr1	15883	-1	0	0
chr1	15912	+1	1	1
chr1	15913	-1	0	0
chr1	15955	+1	1	1
chr1	15956	-1	0	0
chr1	16058	+1	0	0
chr1	16059	-1	5	9
chr1	16070	+1	0	0
chr1	16071	-1	8	9
chr1	16082	+1	1	1
chr1	16083	-1	6	9
chr1	16139	+1	1	2
chr1	16140	-1	5	6
chr1	16141	+1	2	2
chr1	16142	-1	5	6
chr1	16243	+1	40	40
chr1	16244	-1	38	50
chr1	16555	+1	0	0
chr1	16556	-1	0	0
chr1	16570	+1	0	0
chr1	16571	-1	0	0
chr1	16617	+1	0	0
chr1	16618	-1	0	0
chr1	16619	+1	0	0
chr1	16620	-1	0	0
chr1	16634	+1	0	0
chr1	16635	-1	0	0
chr1	16646	+1	0	0
chr1	16647	-1	0	0
chr1	16665	+1	0	0
chr1	16666	-1	0	0
chr1	16667	+1	0	0
chr1	16668	-1	0	0
chr1	16731	+1	4	4
chr1	16732	-1	0	0
chr1	16822	+1	10	10
chr1	16823	-1	0	0
chr1	16869	+1	3	3
chr1	16870	-1	0	0
chr1	16932	+1	0	0
chr1	16933	-1	0	0
chr1	16944	+1	0	0
chr1	16945	-1	0	0
chr1	16962	+1	0	0
chr1	16963	-1	0	0
chr1	16974	+1	0	0
chr1	16975	-1	0	0
chr1	17378	+1	2	2
chr1	17379	-1	0	0
chr1	17406	+1	0	0
chr1	17407	-1	4	5
chr1	17452	+1	9	9
chr1	17453	-1	34	39
chr1	17478	+1	14	17
chr1	17479	-1	39	45
chr1	17483	+1	17	17
chr1	17484	-1	38	45
chr1	17492	+1	14	17
chr1	17493	-1	56	60
chr1	17562	+1	1	1
chr1	17563	-1	10	12
chr1	17571	+1	0	0
chr1	17572	-1	8	10
chr1	17584	+1	0	0
chr1	17585	-1	4	4
chr1	17613	+1	0	0
chr1	17614	-1	0	0
chr1	17688	+1	0	0
chr1	17689	-1	0	0
chr1	17694	+1	0	0
chr1	17695	-1	0	0
chr1	17701	+1	0	0
chr1	17702	-1	0	0
chr1	17715	+1	0	0
chr1	17716	-1	0	0
chr1	17853	+1	0	0
chr1	17854	-1	0	0
chr1	17901	+1	0	0
chr1	17902	-1	0	0
chr1	17903	+1	0	0
chr1	17904	-1	0	0
chr1	17925	+1	0	0
chr1	17926	-1	0	0
chr1	17929	+1	0	0
chr1	17930	-1	0	0
chr1	17940	+1	0	0
chr1	17941	-1	0	0
chr1	17964	+1	0	0
chr1	17965	-1	0	0
chr1	17970	+1	0	0
chr1	17971	-1	0	0
chr1	17995	+1	0	0
chr1	17996	-1	0	0
chr1	17999	+1	0	0
chr1	18000	-1	0	0
chr1	18027	+1	0	0
chr1	18028	-1	0	0
chr1	18152	+1	0	0
chr1	18153	-1	0	0
chr1	18213	+1	0	0
chr1	18214	-1	0	0
chr1	18353	+1	0	0
chr1	18354	-1	0	0
chr1	18511	+1	0	0
chr1	18512	-1	0	0
chr1	18564	+1	0	0
chr1	18565	-1	0	0
chr1	18575	+1	0	0
chr1	18576	-1	0	0
chr1	18732	+1	0	0
chr1	18733	-1	0	0
chr1	18768	+1	0	0
chr1	18769	-1	0	0
chr1	18775	+1	0	0
chr1	18776	-1	0	0
chr1	18810	+1	0	0
chr1	18811	-1	0	0
chr1	18827	+1	0	0
chr1	18828	-1	0	0
chr1	18854	+1	0	1
chr1	18855	-1	0	0
chr1	18873	+1	1	1
chr1	18874	-1	0	0
chr1	18880	+1	0	1
chr1	18881	-1	0	0
chr1	18887	+1	1	1
chr1	18888	-1	0	0
chr1	18934	+1	1	1
chr1	18935	-1	0	0
chr1	19015	+1	0	0
chr1	19016	-1	0	0
chr1	19056	+1	0	0
chr1	19057	-1	0	0
chr1	19121	+1	0	0
chr1	19122	-1	0	0
chr1	19132	+1	0	0
chr1	19133	-1	0	0
chr1	19160	+1	0	0
chr1	19161	-1	0	0
chr1	19189	+1	0	0
chr1	19190	-1	1	1
chr1	19248	+1	0	0
chr1	19249	-1	13	15
chr1	19273	+1	0	0
chr1	19274	-1	12	14
chr1	19279	+1	0	0
chr1	19280	-1	11	12
chr1	19283	+1	0	0
chr1	19284	-1	8	12
chr1	19298	+1	0	0
chr1	19299	-1	3	5
chr1	19320	+1	0	0
chr1	19321	-1	0	0
chr1	19322	+1	0	0
chr1	19323	-1	0	0
chr1	19390	+1	0	0
chr1	19391	-1	0	0
chr1	19392	+1	0	0
chr1	19393	-1	0	0
chr1	19508	+1	0	0
chr1	19509	-1	0	0
chr1	19539	+1	0	0
chr1	19540	-1	0	0
chr1	19590	+1	0	0
chr1	19591	-1	0	0
chr1	19683	+1	0	0
chr1	19684	-1	0	0
chr1	19772	+1	3	4
chr1	19773	-1	0	0
chr1	19788	+1	4	4
chr1	19789	-1	0	0
chr1	19888	+1	0	0
chr1	19889	-1	0	0
chr1	19910	+1	0	0
chr1	19911	-1	0	0
chr1	19917	+1	0	0
chr1	19918	-1	0	0
chr1	19941	+1	0	0
chr1	19942	-1	0	0
chr1	20044	+1	0	0
chr1	20045	-1	1	1
chr1	20127	+1	0	0
chr1	20128	-1	8	8
chr1	20129	+1	0	0
chr1	20130	-1	8	8
chr1	20156	+1	0	0
chr1	20157	-1	7	7
chr1	20206	+1	0	0
chr1	20207	-1	3	4
chr1	20234	+1	0	0
chr1	20235	-1	0	0
chr1	20253	+1	0	0
chr1	20254	-1	0	0
chr1	20387	+1	0	0
chr1	20388	-1	0	0
chr1	20480	+1	0	0
chr1	20481	-1	0	0
chr1	20590	+1	0	0
chr1	20591	-1	0	0
chr1	20700	+1	0	0
chr1	20701	-1	0	0
chr1	20741	+1	0	0
chr1	20742	-1	0	0
chr1	20784	+1	0	0
chr1	20785	-1	0	0
chr1	20967	+1	0	0
chr1	20968	-1	0	0
chr1	20983	+1	0	0
chr1	20984	-1	0	0
chr1	21002	+1	0	0
chr1	21003	-1	0	0
chr1	21024	+1	0	0
chr1	21025	-1	0	0
chr1	21066	+1	0	0
chr1	21067	-1	0	0
chr1	21093	+1	0	0
chr1	21094	-1	0	0
chr1	21120	+1	0	0
chr1	21121	-1	0	0
chr1	21139	+1	0	0
chr1	21140	-1	0	0
chr1	21198	+1	0	0
chr1	21199	-1	0	0
chr1	21223	+1	0	0
chr1	21224	-1	0	0
chr1	21252	+1	0	0
chr1	21253	-1	0	0
chr1	21279	+1	0	0
chr1	21280	-1	0	0
chr1	21282	+1	0	0
chr1	21283	-1	0	0
chr1	21350	+1	0	0
chr1	21351	-1	0	0
chr1	21419	+1	0	0
chr1	21420	-1	0	0
chr1	21424	+1	0	0
chr1	21425	-1	0	0
chr1	21502	+1	0	0
chr1	21503	-1	0	0
chr1	21538	+1	0	0
chr1	21539	-1	0	0
chr1	21608	+1	0	0
chr1	21609	-1	0	0
chr1	21616	+1	0	0
chr1	21617	-1	0	0
chr1	21686	+1	0	0
chr1	21687	-1	0	0
chr1	21709	+1	0	0
chr1	21710	-1	0	0
chr1	21736	+1	0	0
chr1	21737	-1	0	0
chr1	21788	+1	0	0
chr1	21789	-1	0	0
chr1	21795	+1	0	0
chr1	21796	-1	0	0
chr1	21797	+1	0	0
chr1	21798	-1	0	0
chr1	21817	+1	0	0
chr1	21818	-1	0	0
chr1	21948	+1	0	0
chr1	21949	-1	0	0
chr1	22025	+1	0	0
chr1	22026	-1	0	0
chr1	22246	+1	0	0
chr1	22247	-1	0	0
chr1	22349	+1	0	0
chr1	22350	-1	0	0
chr1	22410	+1	0	0
chr1	22411	-1	0	0
chr1	22428	+1	0	0
chr1	22429	-1	0	0
chr1	22462	+1	0	0
chr1	22463	-1	0	0
chr1	22464	+1	0	0
chr1	22465	-1	0	0
chr1	22494	+1	0	0
chr1	22495	-1	0	0
chr1	22568	+1	0	0
chr1	22569	-1	0	0
chr1	22674	+1	0	0
chr1	22675	-1	0	0
chr1	22712	+1	0	0
chr1	22713	-1	0	0
chr1	22825	+1	0	0
chr1	22826	-1	0	0
chr1	22839	+1	0	0
chr1	22840	-1	0	0
chr1	22864	+1	0	0
chr1	22865	-1	0	0
chr1	22898	+1	0	0
chr1	22899	-1	0	0
chr1	23002	+1	0	0
chr1	23003	-1	0	0
chr1	23097	+1	0	0
chr1	23098	-1	0	0
chr1	23255	+1	0	0
chr1	23256	-1	0	0
chr1	23398	+1	0	0
chr1	23399	-1	0	0
chr1	23408	+1	0	0
chr1	23409	-1	0	0
chr1	23507	+1	0	0
chr1	23508	-1	0	0
chr1	23548	+1	0	0
chr1	23549	-1	0	0
chr1	23680	+1	0	0
chr1	23681	-1	0	0
chr1	23779	+1	0	0
chr1	23780	-1	0	0
chr1	23822	+1	0	0
chr1	23823	-1	0	0
chr1	23843	+1	0	0
chr1	23844	-1	0	0
chr1	23974	+1	0	0
chr1	23975	-1	0	0
chr1	24017	+1	0	0
chr1	24018	-1	0	0
chr1	24073	+1	0	0
chr1	24074	-1	0	0
chr1	24171	+1	0	0
chr1	24172	-1	0	0
chr1	24226	+1	0	0
chr1	24227	-1	0	0
chr1	24341	+1	0	0
chr1	24342	-1	0	0
chr1	24372	+1	0	0
chr1	24373	-1	0	0
chr1	24412	+1	0	0
chr1	24413	-1	0	0
chr1	24451	+1	0	0
chr1	24452	-1	0	0
chr1	24554	+1	0	0
chr1	24555	-1	0	0
chr1	24638	+1	0	0
chr1	24639	-1	0	0
chr1	24785	+1	0	0
chr1	24786	-1	0	0
chr1	24799	+1	0	0
chr1	24800	-1	0	0
chr1	24810	+1	0	0
chr1	24811	-1	0	0
chr1	24813	+1	0	0
chr1	24814	-1	0	0
chr1	24838	+1	0	0
chr1	24839	-1	0	0
chr1	24900	+1	0	0
chr1	24901	-1	0	0
chr1	24906	+1	0	0
chr1	24907	-1	0	0
chr1	24911	+1	0	0
chr1	24912	-1	0	0
chr1	24926	+1	0	0
chr1	24927	-1	0	0
chr1	24933	+1	0	0
chr1	24934	-1	0	0
chr1	24938	+1	0	0
chr1	24939	-1	0	0
chr1	24957	+1	0	0
chr1	24958	-1	0	0
chr1	25059	+1	0	0
chr1	25060	-1	0	0
chr1	25115	+1	0	0
chr1	25116	-1	0	0
chr1	25381	+1	0	0
chr1	25382	-1	0	0
chr1	25912	+1	0	0
chr1	25913	-1	0	0
chr1	25933	+1	0	0
chr1	25934	-1	0	0
chr1	25974	+1	0	0
chr1	25975	-1	0	0
chr1	26013	+1	0	0
chr1	26014	-1	0	0
chr1	26061	+1	0	0
chr1	26062	-1	0	0
chr1	26481	+1	0	0
chr1	26482	-1	0	0
chr1	26532	+1	0	0
chr1	26533	-1	0	0
chr1	26633	+1	0	0
chr1	26634	-1	0	0
chr1	26790	+1	0	0
chr1	26791	-1	0	0
chr1	26794	+1	0	0
chr1	26795	-1	0	0
chr1	26798	+1	0	0
chr1	26799	-1	0	0
chr1	26803	+1	0	0
chr1	26804	-1	0	0
chr1	26810	+1	0	0
chr1	26811	-1	0	0
chr1	26837	+1	0	0
chr1	26838	-1	0	0
chr1	26862	+1	0	0
chr1	26863	-1	0	0
chr1	26870	+1	0	0
chr1	26871	-1	0	0
chr1	26932	+1	0	0
chr1	26933	-1	0	0
chr1	26957	+1	0	0
chr1	26958	-1	0	0
chr1	26964	+1	0	0
chr1	26965	-1	0	0
chr1	27026	+1	0	0
chr1	27027	-1	0	0
chr1	27028	+1	0	0
chr1	27029	-1	0	0
chr1	27053	+1	0	0
chr1	27054	-1	0	0
chr1	27139	+1	0	0
chr1	27140	-1	0	0
chr1	27145	+1	0	0
chr1	27146	-1	0	0
chr1	27441	+1	0	0
chr1	27442	-1	0	0
chr1	27574	+1	0	0
chr1	27575	-1	0	0
chr1	27670	+1	0	0
chr1	27671	-1	0	0
chr1	27760	+1	0	0
chr1	27761	-1	0	0
chr1	27969	+1	0	0
chr1	27970	-1	0	0
chr1	28167	+1	0	0
chr1	28168	-1	0	0
chr1	28189	+1	0	0
chr1	28190	-1	0	0
chr1	28347	+1	0	0
chr1	28348	-1	0	0
chr1	28409	+1	0	0
chr1	28410	-1	0	0
chr1	28433	+1	0	0
chr1	28434	-1	0	0
chr1	28512	+1	0	0
chr1	28513	-1	0	1
chr1	28660	+1	0	0
chr1	28661	-1	0	0
chr1	28677	+1	0	0
chr1	28678	-1	0	0
chr1	28692	+1	0	0
chr1	28693	-1	0	0
chr1	28705	+1	0	0
chr1	28706	-1	0	0
chr1	28736	+1	0	0
chr1	28737	-1	0	0
chr1	28750	+1	0	0
chr1	28751	-1	0	0
chr1	28752	+1	0	0
chr1	28753	-1	0	0
chr1	28765	+1	0	0
chr1	28766	-1	0	0
chr1	28774	+1	0	0
chr1	28775	-1	0	0
chr1	28793	+1	0	0
chr1	28794	-1	0	0
chr1	28808	+1	0	0
chr1	28809	-1	0	0
chr1	28825	+1	0	0
chr1	28826	-1	0	0
chr1	28840	+1	0	0
chr1	28841	-1	0	0
chr1	28852	+1	0	0
chr1	28853	-1	0	0
chr1	28863	+1	0	0
chr1	28864	-1	0	0
chr1	28865	+1	0	0
chr1	28866	-1	0	0
chr1	28891	+1	0	0
chr1	28892	-1	0	0
chr1	28908	+1	0	0
chr1	28909	-1	0	0
chr1	28912	+1	0	0
chr1	28913	-1	0	0
chr1	28925	+1	0	0
chr1	28926	-1	0	0
chr1	28934	+1	0	0
chr1	28935	-1	0	0
chr1	28936	+1	0	0
chr1	28937	-1	0	0
chr1	28938	+1	0	0
chr1	28939	-1	0	0
chr1	28955	+1	0	0
chr1	28956	-1	0	0
chr1	28964	+1	0	0
chr1	28965	-1	0	0
chr1	28972	+1	0	0
chr1	28973	-1	0	0
chr1	28988	+1	0	0
chr1	28989	-1	0	0
chr1	28994	+1	0	0
chr1	28995	-1	0	0
chr1	29002	+1	0	0
chr1	29003	-1	0	0
chr1	29011	+1	0	0
chr1	29012	-1	0	0
chr1	29021	+1	0	0
chr1	29022	-1	0	0
chr1	29053	+1	0	0
chr1	29054	-1	0	0
chr1	29063	+1	0	0
chr1	29064	-1	0	0
chr1	29074	+1	0	0
chr1	29075	-1	0	0
chr1	29076	+1	0	0
chr1	29077	-1	0	0
chr1	29096	+1	0	0
chr1	29097	-1	0	0
chr1	29101	+1	0	0
chr1	29102	-1	0	0
chr1	29112	+1	0	0
chr1	29113	-1	0	0
chr1	29119	+1	0	0
chr1	29120	-1	0	0
chr1	29123	+1	0	0
chr1	29124	-1	0	0
chr1	29127	+1	0	0
chr1	29128	-1	0	0
chr1	29137	+1	0	0
chr1	29138	-1	0	0
chr1	29140	+1	0	0
chr1	29141	-1	0	0
chr1	29143	+1	0	0
chr1	29144	-1	0	0
chr1	29147	+1	0	0
chr1	29148	-1	0	0
chr1	29158	+1	0	0
chr1	29159	-1	0	0
chr1	29165	+1	0	0
chr1	29166	-1	0	0
chr1	29172	+1	0	0
chr1	29173	-1	0	0
chr1	29176	+1	0	0
chr1	29177	-1	0	0
chr1	29178	+1	0	0
chr1	29179	-1	0	0
chr1	29194	+1	0	0
chr1	29195	-1	0	0
chr1	29205	+1	0	0
chr1	29206	-1	0	0
chr1	29215	+1	0	0
chr1	29216	-1	0	0
chr1	29221	+1	0	0
chr1	29222	-1	0	0
chr1	29230	+1	0	0
chr1	29231	-1	0	0
chr1	29234	+1	0	0
chr1	29235	-1	0	0
chr1	29253	+1	0	0
chr1	29254	-1	0	0
chr1	29267	+1	0	0
chr1	29268	-1	0	0
chr1	29272	+1	0	0
chr1	29273	-1	0	0
chr1	29285	+1	0	0
chr1	29286	-1	0	0
chr1	29298	+1	0	1
chr1	29299	-1	0	1
chr1	29300	+1	0	1
chr1	29301	-1	1	2
chr1	29306	+1	0	2
chr1	29307	-1	1	11
chr1	29310	+1	0	2
chr1	29311	-1	0	11
chr1	29324	+1	0	2
chr1	29325	-1	0	12
